Fecha,Hoja,Rango,Valor anterior,Nuevo valor,Usuario
31-mar-25 11:04 a.m.,SBL-LM-08,G635,Control en proceso ,Control en Proceso ,validacion5@sblpharma.com
31-mar-25 11:05 a.m.,SBL-LM-08,G636,"Utensilios
Desarrollo farmacéutico","Utensilios
Desarrollo Farmacéutico",validacion5@sblpharma.com
31-mar-25 11:05 a.m.,SBL-LM-08,G638,Mantenimiento,Taller de Mantenimiento,validacion5@sblpharma.com
31-mar-25 11:05 a.m.,SBL-LM-08,G639,Mantenimiento,Taller de Mantenimiento,validacion5@sblpharma.com
31-mar-25 11:06 a.m.,SBL-LM-08,G640,"Móvil (Análisis Instrumental I, II, análisis fisicoquímicos y disolución)","Móvil (Análisis Instrumental I, Análisis Instrumental II, Análisis Fisicoquímicos y Disolución)",validacion5@sblpharma.com
31-mar-25 11:06 a.m.,SBL-LM-08,G83,"Desintegrador, DES-DF-01","Móvil, en DES-DF-01",validacion5@sblpharma.com
01-abr-25 3:01 p.m.,SBL-LM-08,D78:I78,,,validacion5@sblpharma.com
01-abr-25 3:02 p.m.,SBL-LM-08,A78,,Báscula digital,validacion5@sblpharma.com
01-abr-25 3:02 p.m.,SBL-LM-08,B78,,CAS,validacion5@sblpharma.com
01-abr-25 3:02 p.m.,SBL-LM-08,C78,,HDI,validacion5@sblpharma.com
01-abr-25 3:02 p.m.,SBL-LM-08,D78,,240755485,validacion5@sblpharma.com
01-abr-25 3:02 p.m.,SBL-LM-08,E78,,BAS-FR-23,validacion5@sblpharma.com
01-abr-25 3:02 p.m.,SBL-LM-08,F78,,Fabricación,validacion5@sblpharma.com
01-abr-25 3:02 p.m.,SBL-LM-08,G78,,Mezclado y Tamizado 1,validacion5@sblpharma.com
01-abr-25 3:03 p.m.,SBL-LM-08,H78,,01-abr-25,validacion5@sblpharma.com
01-abr-25 3:03 p.m.,SBL-LM-08,I78,,NA,validacion5@sblpharma.com
01-abr-25 3:03 p.m.,Calibración/Verificación,H73:R73,,,validacion5@sblpharma.com
01-abr-25 3:03 p.m.,Certificados,D73:Y73,,,validacion5@sblpharma.com
02-abr-25 8:03 a.m.,Calibración/Verificación,H73,,Calibración,validacion5@sblpharma.com
02-abr-25 8:03 a.m.,Calibración/Verificación,I73,,3,validacion5@sblpharma.com
02-abr-25 8:03 a.m.,Calibración/Verificación,J73,,2,validacion5@sblpharma.com
02-abr-25 8:03 a.m.,Calibración/Verificación,L73,,2,validacion5@sblpharma.com
02-abr-25 8:04 a.m.,Calibración/Verificación,Q73,,En planta,validacion5@sblpharma.com
02-abr-25 8:05 a.m.,Calibración/Verificación,R73,,"0.020, 0.030 kg, 0.050 kg, 0.100 kg, 0.300 kg, 20.000 kg, 40.000 kg, 60.000 kg Tol. ± 0.005 kg
100.000 kg, 150.000 kg Tol. ± 0.010 kg                 
",validacion5@sblpharma.com
02-abr-25 1:40 p.m.,SBL-LM-08,G637,"Utensilios
Desarrollo Farmacéutico",Desarrollo Farmacéutico,validacion7@sblpharma.com
02-abr-25 1:58 p.m.,SBL-LM-08,G241,"Acondicionamiento Secundario, en ENA-FR-01","Acondicionamiento Secundario Blister, en ENA-FR-01",validacion7@sblpharma.com
02-abr-25 2:00 p.m.,SBL-LM-08,G496,Almacén de Producto Terminado Controlado,Producto Terminado Controlado,validacion7@sblpharma.com
02-abr-25 2:35 p.m.,SBL-LM-08,G474,"Análisis Instrumental I, en REF-MI-01","Preparación microbiológica, en REF-MI-01",validacion7@sblpharma.com
02-abr-25 2:38 p.m.,SBL-LM-08,G507,"Análisis Instrumental I, en DES-LC-02","Área de balanzas, en DES-LC-02",validacion7@sblpharma.com
02-abr-25 3:00 p.m.,SBL-LM-08,G507,"Área de balanzas, en DES-LC-02","Área de Balanzas, en DES-LC-02",validacion5@sblpharma.com
02-abr-25 3:01 p.m.,SBL-LM-08,F378,Desarrollo Analítico,NA,validacion7@sblpharma.com
02-abr-25 3:01 p.m.,SBL-LM-08,G378,Análisis Fisicoquímicos,NA,validacion7@sblpharma.com
02-abr-25 3:14 p.m.,SBL-LM-08,F360,Control de calidad,NA,validacion7@sblpharma.com
02-abr-25 3:14 p.m.,SBL-LM-08,G360,Análisis Fisicoquímicos,NA,validacion7@sblpharma.com
02-abr-25 3:14 p.m.,SBL-LM-08,G416,Móvil,NA,validacion7@sblpharma.com
02-abr-25 3:15 p.m.,SBL-LM-08,F416,Validación ,NA,validacion7@sblpharma.com
02-abr-25 3:15 p.m.,SBL-LM-08,G477,Microbiología,NA,validacion7@sblpharma.com
02-abr-25 3:15 p.m.,SBL-LM-08,F477,Mantenimiento,NA,validacion7@sblpharma.com
02-abr-25 3:20 p.m.,Calibración/Verificación,H355,Calibración,NA,validacion7@sblpharma.com
02-abr-25 3:20 p.m.,Calibración/Verificación,I355,3,NA,validacion7@sblpharma.com
02-abr-25 3:20 p.m.,Calibración/Verificación,J355,3,NA,validacion7@sblpharma.com
02-abr-25 3:20 p.m.,Calibración/Verificación,L355,2,NA,validacion7@sblpharma.com
02-abr-25 3:21 p.m.,Calibración/Verificación,Q373,Externa,NA,validacion7@sblpharma.com
02-abr-25 3:21 p.m.,Calibración/Verificación,R373,"pH meter 1.68pH (Tol.±0.2), 4.00pH(Tol±0.2), 7.00pH (Tol±0.2), 10.00pH (Tol±0.2) , Temperatura 25°C Tol±0.5",NA,validacion7@sblpharma.com
02-abr-25 3:21 p.m.,Calibración/Verificación,Q411,Externa,NA,validacion7@sblpharma.com
02-abr-25 3:21 p.m.,Calibración/Verificación,R411,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 45°C, 50°C Tol±1.0°C, Humedad 1.0%, 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",NA,validacion7@sblpharma.com
02-abr-25 3:22 p.m.,Calibración/Verificación,H472,Calibración,NA,validacion7@sblpharma.com
02-abr-25 3:22 p.m.,Calibración/Verificación,I472,2,NA,validacion7@sblpharma.com
02-abr-25 3:22 p.m.,Calibración/Verificación,J472,2,NA,validacion7@sblpharma.com
02-abr-25 3:22 p.m.,Calibración/Verificación,L472,2,NA,validacion7@sblpharma.com
02-abr-25 3:22 p.m.,Calibración/Verificación,Q472,En planta + Mantenimiento,NA,validacion7@sblpharma.com
02-abr-25 3:22 p.m.,Calibración/Verificación,R472,Pruebas de integridad Filtros HEPA,NA,validacion7@sblpharma.com
02-abr-25 3:23 p.m.,Calibración/Verificación,Q62,En planta,NA,validacion7@sblpharma.com
02-abr-25 3:23 p.m.,Calibración/Verificación,R62,"0.000kg, 0.030Kg, 0.050Kg, 0.100kg, 0.300Kg, 20.000Kg, 40.000Kg, 60.000Kg, 80.000Kg, 100.000Kg, 150.000Kg Tol. ±0.010Kg",NA,validacion7@sblpharma.com
02-abr-25 3:24 p.m.,Calibración/Verificación,Q65,En planta,NA,validacion7@sblpharma.com
02-abr-25 3:24 p.m.,Calibración/Verificación,R65,"0.000 kg, 0.030Kg, 0.050Kg, 0.100kg, 0.300Kg, 20.000Kg, 40.000Kg, 60.000Kg, 80.000Kg, 100.000Kg, 150.000Kg Tol. ±0.010Kg",NA,validacion7@sblpharma.com
02-abr-25 3:28 p.m.,SBL-LM-08,F352,Desarrollo Analítico,NA,validacion7@sblpharma.com
02-abr-25 3:28 p.m.,SBL-LM-08,G352,Análisis Fisicoquímicos,NA,validacion7@sblpharma.com
02-abr-25 4:09 p.m.,SBL-LM-08,G272,Prefiltro corrugado UMA-MA-01,"Piso técnico en Prefiltro corrugado, UMA-MA-01",validacion7@sblpharma.com
02-abr-25 4:09 p.m.,SBL-LM-08,G273,Filtro de bolsa UMA-MA-01,"Piso técnico en Filtro de bolsa, UMA-MA-01",validacion7@sblpharma.com
02-abr-25 4:09 p.m.,SBL-LM-08,G274,Filtro HEPA UMA-MA-01,"Piso técnico en Filtro HEPA, UMA-MA-01",validacion7@sblpharma.com
02-abr-25 4:09 p.m.,SBL-LM-08,G275,Prefiltro corrugado UMA-MA-02,"Piso técnico en Prefiltro corrugado, UMA-MA-02",validacion7@sblpharma.com
02-abr-25 4:10 p.m.,SBL-LM-08,G276,Filtro de bolsa               UMA -MA-02,"Piso técnico en Filtro de bolsa, UMA -MA-02",validacion7@sblpharma.com
02-abr-25 4:10 p.m.,SBL-LM-08,G277,Filtro HEPA                        UMA-MA-02,"Piso técnico en Filtro HEPA, UMA-MA-02",validacion7@sblpharma.com
02-abr-25 4:12 p.m.,SBL-LM-08,G280,"Piso Técnico, en UMA-MA-04","Tercer piso, en UMA-MA-04",validacion7@sblpharma.com
02-abr-25 4:12 p.m.,SBL-LM-08,G281,"Piso Técnico, en UMA-MA-04","Tercer piso, en UMA-MA-04",validacion7@sblpharma.com
02-abr-25 4:12 p.m.,SBL-LM-08,G282,"Piso Técnico, en UMA-MA-04","Tercer piso, en UMA-MA-04",validacion7@sblpharma.com
02-abr-25 4:12 p.m.,SBL-LM-08,G283,"Piso Técnico, en UMA-MA-04","Tercer piso, en UMA-MA-04",validacion7@sblpharma.com
02-abr-25 4:14 p.m.,SBL-LM-08,G213,Colector de polvos (AC-02),Piso técnico en Colector de polvos (AC-02),validacion7@sblpharma.com
02-abr-25 4:16 p.m.,SBL-LM-08,G218,Salida del Tanque Pulmón de aire comprimido,Cuarto técnico en salida del Tanque Pulmón de aire comprimido,validacion7@sblpharma.com
02-abr-25 4:26 p.m.,SBL-LM-08,G51,Almacén de Residuos Peligrosos,Almacén de Residuos,validacion7@sblpharma.com
03-abr-25 7:41 a.m.,SBL-LM-08,A128:I128,,,validacion5@sblpharma.com
03-abr-25 7:41 a.m.,SBL-LM-08,A128,,Electrodo,validacion5@sblpharma.com
03-abr-25 7:41 a.m.,SBL-LM-08,B128,,Mettler Toledo,validacion5@sblpharma.com
03-abr-25 7:45 a.m.,SBL-LM-08,C128,,perfectION,validacion5@sblpharma.com
03-abr-25 7:46 a.m.,SBL-LM-08,D128,,51344815,validacion5@sblpharma.com
03-abr-25 7:46 a.m.,SBL-LM-08,E128,,ELE-DA-02,validacion5@sblpharma.com
03-abr-25 7:46 a.m.,SBL-LM-08,F128,,Desarrollo Analítico,validacion5@sblpharma.com
03-abr-25 7:50 a.m.,SBL-LM-08,G149,"Piso Técnico, en UMA-MA-04","Tercer piso, en UMA-MA-04",validacion7@sblpharma.com
03-abr-25 7:51 a.m.,SBL-LM-08,G147,"Piso Técnico, en UMA-MA-04","Tercer piso, en UMA-MA-04",validacion7@sblpharma.com
03-abr-25 7:51 a.m.,SBL-LM-08,G146,"Piso Técnico, en UMA-MA-04","Tercer piso, en UMA-MA-04",validacion7@sblpharma.com
03-abr-25 7:52 a.m.,SBL-LM-08,G128,,,validacion5@sblpharma.com
03-abr-25 7:52 a.m.,SBL-LM-08,H128,,03-abr-25,validacion5@sblpharma.com
03-abr-25 7:52 a.m.,SBL-LM-08,I128,,NA,validacion5@sblpharma.com
03-abr-25 7:52 a.m.,Calibración/Verificación,H123:R123,,,validacion5@sblpharma.com
03-abr-25 7:53 a.m.,Certificados,D123:AC123,,,validacion5@sblpharma.com
03-abr-25 7:59 a.m.,SBL-LM-08,D128,51344815,BU1-11977,validacion5@sblpharma.com
03-abr-25 8:04 a.m.,SBL-LM-08,A129:I129,,,validacion5@sblpharma.com
03-abr-25 8:05 a.m.,SBL-LM-08,A129,,Electrodo,validacion5@sblpharma.com
03-abr-25 8:05 a.m.,SBL-LM-08,B129,,Mettler Toledo,validacion5@sblpharma.com
03-abr-25 8:08 a.m.,SBL-LM-08,C129,,DM 143-SC,validacion5@sblpharma.com
03-abr-25 8:09 a.m.,SBL-LM-08,D129,,C442896093,validacion5@sblpharma.com
03-abr-25 8:09 a.m.,SBL-LM-08,E129,,ELE-DA-03,validacion5@sblpharma.com
03-abr-25 8:09 a.m.,SBL-LM-08,F129,,Desarrollo Analítico,validacion5@sblpharma.com
03-abr-25 8:13 a.m.,SBL-LM-08,G129,,,validacion5@sblpharma.com
03-abr-25 8:13 a.m.,SBL-LM-08,H129,,03-abr-25,validacion5@sblpharma.com
03-abr-25 8:13 a.m.,SBL-LM-08,I129,,NA,validacion5@sblpharma.com
03-abr-25 8:15 a.m.,Calibración/Verificación,H124:R124,,,validacion5@sblpharma.com
03-abr-25 8:15 a.m.,Certificados,D124:AC124,,,validacion5@sblpharma.com
03-abr-25 8:24 a.m.,SBL-LM-08,D431,ND,65042284,validacion7@sblpharma.com
03-abr-25 8:24 a.m.,SBL-LM-08,D431,6.50E+07,65042284,validacion7@sblpharma.com
03-abr-25 8:24 a.m.,SBL-LM-08,D431,,,validacion7@sblpharma.com
03-abr-25 8:25 a.m.,SBL-LM-08,D431,65042284,65042284,validacion7@sblpharma.com
03-abr-25 8:27 a.m.,SBL-LM-08,D432,ND,65042212,validacion7@sblpharma.com
03-abr-25 8:28 a.m.,SBL-LM-08,D433,ND,65042822,validacion7@sblpharma.com
03-abr-25 8:28 a.m.,SBL-LM-08,D434,ND,65042851,validacion7@sblpharma.com
03-abr-25 8:29 a.m.,SBL-LM-08,D435,ND,65041750,validacion7@sblpharma.com
03-abr-25 8:30 a.m.,SBL-LM-08,D436,ND,65042000,validacion7@sblpharma.com
03-abr-25 8:31 a.m.,SBL-LM-08,D437,ND,65041436,validacion7@sblpharma.com
03-abr-25 8:32 a.m.,SBL-LM-08,D438,ND,65032335,validacion7@sblpharma.com
03-abr-25 8:32 a.m.,SBL-LM-08,D439,ND,65042582,validacion7@sblpharma.com
03-abr-25 8:33 a.m.,SBL-LM-08,D440,ND,65038891,validacion7@sblpharma.com
03-abr-25 8:34 a.m.,SBL-LM-08,D441,ND,65031284,validacion7@sblpharma.com
03-abr-25 8:34 a.m.,SBL-LM-08,D442,ND,65033029,validacion7@sblpharma.com
03-abr-25 8:35 a.m.,SBL-LM-08,D443,ND,65032586,validacion7@sblpharma.com
03-abr-25 8:35 a.m.,SBL-LM-08,D444,ND,65044633,validacion7@sblpharma.com
03-abr-25 8:36 a.m.,SBL-LM-08,D445,ND,65041322,validacion7@sblpharma.com
03-abr-25 8:48 a.m.,SBL-LM-08,D446:D470,,,validacion7@sblpharma.com
03-abr-25 8:50 a.m.,SBL-LM-08,D446,530,530,validacion7@sblpharma.com
03-abr-25 8:50 a.m.,SBL-LM-08,D447,2972,2972,validacion7@sblpharma.com
03-abr-25 8:50 a.m.,SBL-LM-08,D448,594,594,validacion7@sblpharma.com
03-abr-25 8:51 a.m.,SBL-LM-08,D449,986,986,validacion7@sblpharma.com
03-abr-25 8:51 a.m.,SBL-LM-08,D450,2332,2332,validacion7@sblpharma.com
03-abr-25 8:52 a.m.,SBL-LM-08,D451,704,704,validacion7@sblpharma.com
03-abr-25 8:52 a.m.,SBL-LM-08,D452,493,493,validacion7@sblpharma.com
03-abr-25 8:52 a.m.,SBL-LM-08,D453,488,488,validacion7@sblpharma.com
03-abr-25 8:52 a.m.,SBL-LM-08,D454,2002,2002,validacion7@sblpharma.com
03-abr-25 8:52 a.m.,SBL-LM-08,D455,1208,1208,validacion7@sblpharma.com
03-abr-25 8:53 a.m.,SBL-LM-08,D456,5771,5771,validacion7@sblpharma.com
03-abr-25 8:53 a.m.,SBL-LM-08,D457,1697,1697,validacion7@sblpharma.com
03-abr-25 8:53 a.m.,SBL-LM-08,D458,5819,5819,validacion7@sblpharma.com
03-abr-25 8:54 a.m.,SBL-LM-08,D459,5793,5793,validacion7@sblpharma.com
03-abr-25 8:54 a.m.,SBL-LM-08,D460,2333,2333,validacion7@sblpharma.com
03-abr-25 8:54 a.m.,SBL-LM-08,D461,2340,2340,validacion7@sblpharma.com
03-abr-25 8:54 a.m.,SBL-LM-08,D462,1528,1528,validacion7@sblpharma.com
03-abr-25 8:54 a.m.,SBL-LM-08,D463,2259,2259,validacion7@sblpharma.com
03-abr-25 8:55 a.m.,SBL-LM-08,D464,5776,5776,validacion7@sblpharma.com
03-abr-25 8:55 a.m.,SBL-LM-08,D465,2568,2568,validacion7@sblpharma.com
03-abr-25 8:55 a.m.,SBL-LM-08,D466,5763,5763,validacion7@sblpharma.com
03-abr-25 8:55 a.m.,SBL-LM-08,D467,620,620,validacion7@sblpharma.com
03-abr-25 8:55 a.m.,SBL-LM-08,D468,2616,2616,validacion7@sblpharma.com
03-abr-25 8:55 a.m.,SBL-LM-08,D469,5797,5797,validacion7@sblpharma.com
03-abr-25 8:55 a.m.,SBL-LM-08,D470,5817,5817,validacion7@sblpharma.com
03-abr-25 9:01 a.m.,SBL-LM-08,C269,2003-0,2300-0,validacion7@sblpharma.com
03-abr-25 9:02 a.m.,SBL-LM-08,C55,RC301P30,HD,validacion7@sblpharma.com
03-abr-25 9:03 a.m.,SBL-LM-08,C339,1,1g,validacion7@sblpharma.com
03-abr-25 9:03 a.m.,SBL-LM-08,C340,50,50g,validacion7@sblpharma.com
03-abr-25 9:03 a.m.,SBL-LM-08,C341,100,100g,validacion7@sblpharma.com
03-abr-25 9:04 a.m.,SBL-LM-08,C343,10,10g,validacion7@sblpharma.com
03-abr-25 9:13 a.m.,Calibración/Verificación,R54,"0.0g, 0.5 g, 1.0g, 2.0g, 5.0g, 10.0g, 20.0g, 50.0g, 100.0g, 200.0g, 500.0g, 1000.0g, 2000.0g, 4000.0g, 5000.0g, 6000.0g Tol ±0.3","0.0g, 0.5 g, 1.0g, 2.0g, 5.0g, 10.0g, 20.0g, 50.0g, 100.0g, 200.0g, 500.0g, 1000.0g, 2000.0g, 4000.0g, 5000.0g, 6000.0g Tol ±0.3g",validacion7@sblpharma.com
03-abr-25 9:29 a.m.,SBL-LM-08,G221,Tanque hidroneumático TH 02,Cuarto técnico tanque hidroneumático TH 02,validacion7@sblpharma.com
03-abr-25 9:38 a.m.,SBL-LM-08,G526,Recepción de Muestras,Análisis fisicoquímicos en recepción de Muestras,validacion7@sblpharma.com
03-abr-25 9:38 a.m.,SBL-LM-08,G527,Recepción de Muestras,Análisis fisicoquímicos en recepción de Muestras,validacion7@sblpharma.com
03-abr-25 9:38 a.m.,SBL-LM-08,G528,"Muestras de grupo I, II y III.","Análisis fisicoquímicos en muestras de grupo I, II y III.",validacion7@sblpharma.com
03-abr-25 12:57 p.m.,SBL-LM-08,F10,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 12:58 p.m.,SBL-LM-08,F14,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 12:58 p.m.,SBL-LM-08,F15,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 12:58 p.m.,SBL-LM-08,F16,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 12:58 p.m.,SBL-LM-08,F17,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:04 p.m.,SBL-LM-08,F32,Control en proceso,Control en Proceso,validacion5@sblpharma.com
03-abr-25 1:06 p.m.,SBL-LM-08,F34,Control en proceso,Control en Proceso,validacion5@sblpharma.com
03-abr-25 1:06 p.m.,SBL-LM-08,F35,Control en proceso,Control en Proceso,validacion5@sblpharma.com
03-abr-25 1:07 p.m.,SBL-LM-08,F38,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:07 p.m.,SBL-LM-08,F41,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:07 p.m.,SBL-LM-08,F43,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:07 p.m.,SBL-LM-08,F48,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:13 p.m.,SBL-LM-08,G56,Surtido de material de envase y empaque,Surtido de Material de Acondicionamiento,validacion5@sblpharma.com
03-abr-25 1:14 p.m.,SBL-LM-08,F59,,,validacion5@sblpharma.com
03-abr-25 1:16 p.m.,SBL-LM-08,F86,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:17 p.m.,SBL-LM-08,F88,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:17 p.m.,SBL-LM-08,F89,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:17 p.m.,SBL-LM-08,F96,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:18 p.m.,SBL-LM-08,F106,Control en proceso,Control en Proceso,validacion5@sblpharma.com
03-abr-25 1:18 p.m.,SBL-LM-08,F115,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:19 p.m.,SBL-LM-08,F121,Microbiologia,Microbiología,validacion5@sblpharma.com
03-abr-25 1:19 p.m.,SBL-LM-08,F122,Desarrollo farmacéutico,Desarrollo Farmacéutico,validacion5@sblpharma.com
03-abr-25 1:22 p.m.,SBL-LM-08,F125,,,validacion5@sblpharma.com
03-abr-25 1:22 p.m.,SBL-LM-08,F127,Desarrollo analitico,Desarrollo Analitico,validacion5@sblpharma.com
03-abr-25 1:23 p.m.,SBL-LM-08,F136,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:23 p.m.,SBL-LM-08,F137,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:23 p.m.,SBL-LM-08,F138,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:23 p.m.,SBL-LM-08,F139,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:23 p.m.,SBL-LM-08,F140,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:24 p.m.,SBL-LM-08,F141,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:24 p.m.,SBL-LM-08,G122,Reología de polvos,Desarrollo Farmacéutico,validacion5@sblpharma.com
03-abr-25 1:25 p.m.,SBL-LM-08,F127,,,validacion5@sblpharma.com
03-abr-25 1:26 p.m.,SBL-LM-08,F149,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:27 p.m.,SBL-LM-08,F152,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:27 p.m.,SBL-LM-08,F154,Desarrollo Analitico,Desarrollo Analítico,validacion5@sblpharma.com
03-abr-25 1:28 p.m.,SBL-LM-08,F161,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:28 p.m.,SBL-LM-08,F166,Control en proceso,Control en Proceso,validacion5@sblpharma.com
03-abr-25 1:29 p.m.,SBL-LM-08,F172,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:29 p.m.,SBL-LM-08,F176,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:29 p.m.,SBL-LM-08,F182,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:30 p.m.,SBL-LM-08,G191,"Piso Técnico, 
Extractor de polvos","Piso Técnico, en Extractor de polvos",validacion5@sblpharma.com
03-abr-25 1:32 p.m.,SBL-LM-08,G205,"Piso Técnico,
Tanque hidroneumático #1","Piso Técnico, en Tanque Hidroneumático #1",validacion5@sblpharma.com
03-abr-25 1:36 p.m.,SBL-LM-08,G206,"Cuarto Técnico, 
Ósmosis inversa","Cuarto Técnico, en Ósmosis Inversa",validacion5@sblpharma.com
03-abr-25 1:40 p.m.,SBL-LM-08,G215,Piso técnico en Colector de polvos (AC-02),"Piso técnico, en Colector de polvos (AC-02)",validacion5@sblpharma.com
03-abr-25 1:40 p.m.,SBL-LM-08,G220,Cuarto técnico en salida del Tanque Pulmón de aire comprimido,"Cuarto Técnico, en salida del Tanque Pulmón de aire comprimido",validacion5@sblpharma.com
03-abr-25 1:41 p.m.,SBL-LM-08,G221,Cuarto técnico tanque hidroneumático TH 02,"Cuarto Técnico, en Tanque hidroneumático (TH 02)",validacion5@sblpharma.com
03-abr-25 1:42 p.m.,SBL-LM-08,G243,"Acondicionamiento Secundario Blister, en ENA-FR-01","Acondicionamiento Secundario Blíster, en ENA-FR-01",validacion5@sblpharma.com
03-abr-25 1:42 p.m.,SBL-LM-08,G247,,,validacion5@sblpharma.com
03-abr-25 1:42 p.m.,SBL-LM-08,F251,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:43 p.m.,SBL-LM-08,F264,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:43 p.m.,SBL-LM-08,F266,Control en proceso,Control en Proceso,validacion5@sblpharma.com
03-abr-25 1:43 p.m.,SBL-LM-08,F267,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:44 p.m.,SBL-LM-08,F273,Control de calidad,Control de Calidad,validacion5@sblpharma.com
03-abr-25 1:44 p.m.,SBL-LM-08,G274,"Piso técnico en Prefiltro corrugado, UMA-MA-01","Piso Técnico en Prefiltro corrugado, UMA-MA-01",validacion5@sblpharma.com
03-abr-25 1:44 p.m.,SBL-LM-08,G274,"Piso Técnico en Prefiltro corrugado, UMA-MA-01","Piso Técnico, en Prefiltro corrugado (UMA-MA-01)",validacion5@sblpharma.com
03-abr-25 1:44 p.m.,SBL-LM-08,G275,"Piso técnico en Filtro de bolsa, UMA-MA-01","Piso Técnico, en Filtro de bolsa (UMA-MA-01)",validacion5@sblpharma.com
03-abr-25 1:45 p.m.,SBL-LM-08,G276,"Piso técnico en Filtro HEPA, UMA-MA-01","Piso Técnico, en Filtro HEPA (UMA-MA-01)",validacion5@sblpharma.com
03-abr-25 1:45 p.m.,SBL-LM-08,G277,"Piso técnico en Prefiltro corrugado, UMA-MA-02","Piso Técnico, en Prefiltro corrugado (UMA-MA-02)",validacion5@sblpharma.com
03-abr-25 1:45 p.m.,SBL-LM-08,G278,"Piso técnico en Filtro de bolsa, UMA -MA-02","Piso Técnico, en Filtro de bolsa (UMA -MA-02)",validacion5@sblpharma.com
03-abr-25 1:45 p.m.,SBL-LM-08,G278,"Piso Técnico, en Filtro de bolsa (UMA -MA-02)","Piso Técnico, en Filtro de bolsa (UMA-MA-02)",validacion5@sblpharma.com
